CL,TP,FP,FN,T,T_T,T_P,Instances,Precision,Recall
1214,1214,0,0,31.470710039138794,0.2110607624053955,31.2596492767334,1208_1214,1.0,1.0
1405,1405,0,0,26.528200149536133,0.2110607624053955,26.317139387130737,1208_1405,1.0,1.0
1480,1480,0,0,19.57057237625122,0.2110607624053955,19.359511613845825,1208_1480,1.0,1.0
1926,1566,360,0,61.71414875984192,0.2110607624053955,61.50308799743652,1208_1566,0.8130841121495327,1.0
1706,1706,0,0,65.75904941558838,0.2110607624053955,65.54798865318298,1208_1706,1.0,1.0
2484,2016,468,0,86.64217901229858,0.2110607624053955,86.43111824989319,1208_2016,0.8115942028985508,1.0
2315,2315,0,0,76.6783242225647,0.2110607624053955,76.4672634601593,1208_2315,1.0,1.0
2432,2432,0,0,85.6877133846283,0.2110607624053955,85.4766526222229,1208_2432,1.0,1.0
624,516,108,0,7.089340925216675,0.2110607624053955,6.878280162811279,1208_516,0.8269230769230769,1.0
1208,1208,0,0,22.824031829833984,0.22156190872192383,22.60246992111206,1214_1208,1.0,1.0
1405,1405,0,0,31.504147052764893,0.22156190872192383,31.28258514404297,1214_1405,1.0,1.0
1480,1480,0,0,17.897945880889893,0.22156190872192383,17.67638397216797,1214_1480,1.0,1.0
1926,1566,360,0,61.832077741622925,0.22156190872192383,61.610515832901,1214_1566,0.8130841121495327,1.0
1706,1706,0,0,58.29055976867676,0.22156190872192383,58.068997859954834,1214_1706,1.0,1.0
2484,2016,468,0,123.64672684669495,0.22156190872192383,123.42516493797302,1214_2016,0.8115942028985508,1.0
2315,2315,0,0,68.52798628807068,0.22156190872192383,68.30642437934875,1214_2315,1.0,1.0
2432,2432,0,0,82.48404598236084,0.22156190872192383,82.26248407363892,1214_2432,1.0,1.0
624,516,108,0,8.791932106018066,0.22156190872192383,8.570370197296143,1214_516,0.8269230769230769,1.0
1208,1208,0,0,20.494282484054565,0.16849422454833984,20.325788259506226,1405_1208,1.0,1.0
1214,1214,0,0,40.394713401794434,0.16849422454833984,40.226219177246094,1405_1214,1.0,1.0
1480,1480,0,0,21.17921757698059,0.16849422454833984,21.01072335243225,1405_1480,1.0,1.0
1926,1566,360,0,61.9875545501709,0.16849422454833984,61.81906032562256,1405_1566,0.8130841121495327,1.0
1706,1706,0,0,60.76424264907837,0.16849422454833984,60.59574842453003,1405_1706,1.0,1.0
2484,2016,468,0,93.78682732582092,0.16849422454833984,93.61833310127258,1405_2016,0.8115942028985508,1.0
2315,2315,0,0,71.00027394294739,0.16849422454833984,70.83177971839905,1405_2315,1.0,1.0
2432,2432,0,0,86.78883099555969,0.16849422454833984,86.62033677101135,1405_2432,1.0,1.0
624,516,108,0,7.10942816734314,0.16849422454833984,6.9409339427948,1405_516,0.8269230769230769,1.0
1208,1208,0,0,23.54322385787964,0.09776663780212402,23.445457220077515,1480_1208,1.0,1.0
1214,1214,0,0,32.64032578468323,0.09776663780212402,32.5425591468811,1480_1214,1.0,1.0
1405,1405,0,0,26.728169679641724,0.09776663780212402,26.6304030418396,1480_1405,1.0,1.0
1926,1566,360,0,61.834773540496826,0.09776663780212402,61.7370069026947,1480_1566,0.8130841121495327,1.0
1706,1706,0,0,61.45738434791565,0.09776663780212402,61.359617710113525,1480_1706,1.0,1.0
2484,2016,468,0,102.0030927658081,0.09776663780212402,101.90532612800598,1480_2016,0.8115942028985508,1.0
2315,2315,0,0,68.21078705787659,0.09776663780212402,68.11302042007446,1480_2315,1.0,1.0
2432,2432,0,0,78.96910548210144,0.09776663780212402,78.87133884429932,1480_2432,1.0,1.0
624,516,108,0,9.295628786087036,0.09776663780212402,9.197862148284912,1480_516,0.8269230769230769,1.0
1208,1208,0,0,20.206644535064697,0.4434049129486084,19.76323962211609,1566_1208,1.0,1.0
1214,1214,0,0,30.455135583877563,0.4434049129486084,30.011730670928955,1566_1214,1.0,1.0
