CL,TP,FP,FN,T,T_T,T_P,Instances,Precision,Recall
120,120,0,1365,2.008511781692505,0.001804351806640625,2.0067074298858643,105_1485,1.0,0.08080808080808081
44,44,0,166,0.28629064559936523,0.001804351806640625,0.2844862937927246,105_210,1.0,0.20952380952380953
144,144,0,2001,2.903197765350342,0.001804351806640625,2.901393413543701,105_2145,1.0,0.06713286713286713
170,170,0,2833,4.051345109939575,0.001804351806640625,4.049540758132935,105_3003,1.0,0.05661005661005661
60,60,0,318,0.513115406036377,0.001804351806640625,0.5113110542297363,105_378,1.0,0.15873015873015872
198,198,0,3897,5.533562898635864,0.001804351806640625,5.531758546829224,105_4095,1.0,0.04835164835164835
18,18,0,27,0.06323719024658203,0.001804351806640625,0.061432838439941406,105_45,1.0,0.4
78,78,0,552,0.8537232875823975,0.001804351806640625,0.8519189357757568,105_630,1.0,0.12380952380952381
98,98,0,892,1.3389861583709717,0.001804351806640625,1.337181806564331,105_990,1.0,0.09898989898989899
105,105,0,0,0.15361452102661133,0.008811235427856445,0.14480328559875488,1485_105,1.0,1.0
210,210,0,0,0.2987492084503174,0.008811235427856445,0.28993797302246094,1485_210,1.0,1.0
2145,2145,0,0,2.959491014480591,0.008811235427856445,2.9506797790527344,1485_2145,1.0,1.0
3003,3003,0,0,4.140074253082275,0.008811235427856445,4.131263017654419,1485_3003,1.0,1.0
378,378,0,0,0.5283987522125244,0.008811235427856445,0.519587516784668,1485_378,1.0,1.0
4095,4095,0,0,5.795883893966675,0.008811235427856445,5.787072658538818,1485_4095,1.0,1.0
45,45,0,0,0.0747978687286377,0.008811235427856445,0.06598663330078125,1485_45,1.0,1.0
630,630,0,0,0.8741400241851807,0.008811235427856445,0.8653287887573242,1485_630,1.0,1.0
990,990,0,0,1.374321460723877,0.008811235427856445,1.3655102252960205,1485_990,1.0,1.0
30,30,0,75,0.14412903785705566,0.0023462772369384766,0.1417827606201172,210_105,1.0,0.2857142857142857
120,120,0,1365,2.0028138160705566,0.0023462772369384766,2.000467538833618,210_1485,1.0,0.08080808080808081
144,144,0,2001,2.901973247528076,0.0023462772369384766,2.8996269702911377,210_2145,1.0,0.06713286713286713
170,170,0,2833,4.0584876537323,0.0023462772369384766,4.056141376495361,210_3003,1.0,0.05661005661005661
60,60,0,318,0.5121626853942871,0.0023462772369384766,0.5098164081573486,210_378,1.0,0.15873015873015872
198,198,0,3897,5.664737701416016,0.0023462772369384766,5.662391424179077,210_4095,1.0,0.04835164835164835
18,18,0,27,0.06381797790527344,0.0023462772369384766,0.06147170066833496,210_45,1.0,0.4
78,78,0,552,0.859138011932373,0.0023462772369384766,0.8567917346954346,210_630,1.0,0.12380952380952381
98,98,0,892,1.3448009490966797,0.0023462772369384766,1.3424546718597412,210_990,1.0,0.09898989898989899
0,0,0,105,0.15799784660339355,0.012371540069580078,0.14562630653381348,2145_105,0,0.0
0,0,0,1485,2.0801422595977783,0.012371540069580078,2.0677707195281982,2145_1485,0,0.0
0,0,0,210,0.30392956733703613,0.012371540069580078,0.29155802726745605,2145_210,0,0.0
0,0,0,3003,4.180630683898926,0.012371540069580078,4.168259143829346,2145_3003,0,0.0
0,0,0,378,0.5374796390533447,0.012371540069580078,0.5251080989837646,2145_378,0,0.0
0,0,0,4095,5.705454349517822,0.012371540069580078,5.693082809448242,2145_4095,0,0.0
0,0,0,45,0.07522106170654297,0.012371540069580078,0.06284952163696289,2145_45,0,0.0
0,0,0,630,0.8874075412750244,0.012371540069580078,0.8750360012054443,2145_630,0,0.0
0,0,0,990,1.385702133178711,0.012371540069580078,1.3733305931091309,2145_990,0,0.0
105,105,0,0,0.2991459369659424,0.016716957092285156,0.2824289798736572,3003_105,1.0,1.0
1485,1485,0,0,2.236973762512207,0.016716957092285156,2.220256805419922,3003_1485,1.0,1.0
210,210,0,0,0.3098747730255127,0.016716957092285156,0.29315781593322754,3003_210,1.0,1.0
2145,2145,0,0,3.011827230453491,0.016716957092285156,2.995110273361206,3003_2145,1.0,1.0
378,378,0,0,0.5434787273406982,0.016716957092285156,0.5267617702484131,3003_378,1.0,1.0
4095,4095,0,0,5.73382830619812,0.016716957092285156,5.717111349105835,3003_4095,1.0,1.0
45,45,0,0,0.08274626731872559,0.016716957092285156,0.06602931022644043,3003_45,1.0,1.0
630,630,0,0,0.8943045139312744,0.016716957092285156,0.8775875568389893,3003_630,1.0,1.0
990,990,0,0,1.398043155670166,0.016716957092285156,1.3813261985778809,3003_990,1.0,1.0
75,75,0,30,0.14580535888671875,0.003187894821166992,0.14261746406555176,378_105,1.0,0.7142857142857143
1365,1365,0,120,2.007962703704834,0.003187894821166992,2.004774808883667,378_1485,1.0,0.9191919191919192
166,166,0,44,0.2871394157409668,0.003187894821166992,0.2839515209197998,378_210,1.0,0.7904761904761904
2001,2001,0,144,2.8978793621063232,0.003187894821166992,2.8946914672851562,378_2145,1.0,0.9328671328671329
2833,2833,0,170,4.059288501739502,0.003187894821166992,4.056100606918335,378_3003,1.0,0.9433899433899434
3897,3897,0,198,5.535255432128906,0.003187894821166992,5.532067537307739,378_4095,1.0,0.9516483516483516
27,27,0,18,0.06813693046569824,0.003187894821166992,0.06494903564453125,378_45,1.0,0.6
552,552,0,78,0.8556108474731445,0.003187894821166992,0.8524229526519775,378_630,1.0,0.8761904761904762
892,892,0,98,1.3453116416931152,0.003187894821166992,1.3421237468719482,378_990,1.0,0.901010101010101
105,105,0,0,0.17152905464172363,0.023383378982543945,0.1481456756591797,4095_105,1.0,1.0
1485,1485,0,0,2.195204973220825,0.023383378982543945,2.1718215942382812,4095_1485,1.0,1.0
210,210,0,0,0.3193662166595459,0.023383378982543945,0.29598283767700195,4095_210,1.0,1.0
2145,2145,0,0,3.2600045204162598,0.023383378982543945,3.236621141433716,4095_2145,1.0,1.0
3003,3003,0,0,4.273345232009888,0.023383378982543945,4.249961853027344,4095_3003,1.0,1.0
378,378,0,0,0.5585401058197021,0.023383378982543945,0.5351567268371582,4095_378,1.0,1.0
45,45,0,0,0.08849525451660156,0.023383378982543945,0.06511187553405762,4095_45,1.0,1.0
630,630,0,0,0.9143218994140625,0.023383378982543945,0.8909385204315186,4095_630,1.0,1.0
990,990,0,0,1.509962797164917,0.023383378982543945,1.486579418182373,4095_990,1.0,1.0
105,105,0,0,0.1488809585571289,0.001580953598022461,0.14730000495910645,45_105,1.0,1.0
1485,1485,0,0,2.0848376750946045,0.001580953598022461,2.083256721496582,45_1485,1.0,1.0
210,210,0,0,0.29897356033325195,0.001580953598022461,0.2973926067352295,45_210,1.0,1.0
2145,2145,0,0,3.00421404838562,0.001580953598022461,3.0026330947875977,45_2145,1.0,1.0
3003,3003,0,0,4.2805163860321045,0.001580953598022461,4.278935432434082,45_3003,1.0,1.0
378,378,0,0,0.5098562240600586,0.001580953598022461,0.5082752704620361,45_378,1.0,1.0
4095,4095,0,0,5.923456907272339,0.001580953598022461,5.921875953674316,45_4095,1.0,1.0
630,630,0,0,0.8676714897155762,0.001580953598022461,0.8660905361175537,45_630,1.0,1.0
990,990,0,0,1.5584659576416016,0.001580953598022461,1.556885004043579,45_990,1.0,1.0
105,105,0,0,0.14709782600402832,0.00446319580078125,0.14263463020324707,630_105,1.0,1.0
1485,1485,0,0,2.0147852897644043,0.00446319580078125,2.010322093963623,630_1485,1.0,1.0
210,210,0,0,0.28903913497924805,0.00446319580078125,0.2845759391784668,630_210,1.0,1.0
2145,2145,0,0,3.0648882389068604,0.00446319580078125,3.060425043106079,630_2145,1.0,1.0
3003,3003,0,0,4.060797929763794,0.00446319580078125,4.056334733963013,630_3003,1.0,1.0
378,378,0,0,0.515045166015625,0.00446319580078125,0.5105819702148438,630_378,1.0,1.0
4095,4095,0,0,5.692752838134766,0.00446319580078125,5.688289642333984,630_4095,1.0,1.0
45,45,0,0,0.06934881210327148,0.00446319580078125,0.06488561630249023,630_45,1.0,1.0
990,990,0,0,1.3444342613220215,0.00446319580078125,1.3399710655212402,630_990,1.0,1.0
75,75,0,30,0.150435209274292,0.006383657455444336,0.14405155181884766,990_105,1.0,0.7142857142857143
1365,1365,0,120,2.0380311012268066,0.006383657455444336,2.0316474437713623,990_1485,1.0,0.9191919191919192
166,166,0,44,0.2935178279876709,0.006383657455444336,0.28713417053222656,990_210,1.0,0.7904761904761904
2001,2001,0,144,2.943740129470825,0.006383657455444336,2.937356472015381,990_2145,1.0,0.9328671328671329
2833,2833,0,170,4.110863208770752,0.006383657455444336,4.104479551315308,990_3003,1.0,0.9433899433899434
318,318,0,60,0.5225539207458496,0.006383657455444336,0.5161702632904053,990_378,1.0,0.8412698412698413
3897,3897,0,198,5.775322914123535,0.006383657455444336,5.768939256668091,990_4095,1.0,0.9516483516483516
27,27,0,18,0.07155203819274902,0.006383657455444336,0.06516838073730469,990_45,1.0,0.6
552,552,0,78,0.8661627769470215,0.006383657455444336,0.8597791194915771,990_630,1.0,0.8761904761904762
900.6666666666666,900.6666666666666,0.0,407.93333333333334,1.825201023949517,0.008104944229125976,1.8170960797203912,average_results,0.9,0.697360910694244
