Metric,0,5,10,15,20
CN2,0.9852355171732706,0.918314653,0.9531261770674799,0.9571325598445546,0.9510349992007017
CategoricalNB,0.9378627683068493,0.937780528,0.936710100864322,0.936372549496393,0.937316648757497
DT,0.9937517547278953,0.9924731290000001,0.9925134090130421,0.994692593172116,0.9943325580082537
KNN,0.9907028698778351,0.9380311971999999,0.8508771658435537,0.7927831984831083,0.718688050234896
MLP,0.9650682957866172,0.9460136219999999,0.9443483227249754,0.9436796639671821,0.938355640887786
countcp,0.9170686835049041,0.0032520932000000002,0.0,0.0,0.0
random_forest,0.9926235981376461,0.9931820905999998,0.9921200160163853,0.989043737837989,0.9851179554170397
