Metric,0,5,10,15,20
CN2,0.9058833916496322,0.628044502,0.8248312243958928,0.861538816404302,0.8307027226098376
CategoricalNB,0.9591261199984128,0.959632259,0.9300747730304536,0.9305635315837282,0.9315460945010936
DT,0.9036916679982044,0.903691668,0.912657411853662,0.9128498861431632,0.9139285583272252
KNN,0.9054266205621664,0.911927188,0.9042659011077372,0.9066588252145537,0.8909606776477823
MLP,0.9243142317022336,0.943873279,0.9522754852592438,0.9817938966476562,0.9861581002964952
countcp,0.9058833916496322,0.120689655,0.0,0.0,0.0
random_forest,0.9105120773062076,0.905802788,0.9057478091310528,0.9064072119272896,0.90849145080843
