Metric,0,5,10,15,20
CN2,1.0,0.996585095,0.9935906097658704,0.9953220017634032,0.9994825178956496
CategoricalNB,0.8722754937334787,0.872275494,0.8722754937334787,0.8722754937334787,0.8722754937334787
DT,1.0,1.0,1.0,0.999424922503281,0.9996786477722353
KNN,1.0,0.92013311,0.8011272302777492,0.7410204817969573,0.6568702347736128
MLP,0.987161831980348,0.973334453,0.9835233223897224,0.9857358198982056,0.9684972113351878
countcp,0.8611572628047822,0.0,0.0,0.0,0.0
random_forest,1.0,1.0,0.9994825178956492,0.9983540720526104,0.9985854354445038
