CL,TP,FP,FN,T,T_T,T_P,Instances,Precision,Recall
1372,1372,0,644,22.943319082260132,0.14719223976135254,22.79612684249878,2016_2016,1.0,0.6805555555555556
216,216,0,0,2.143291711807251,0.14719223976135254,1.9960994720458984,2016_216,1.0,1.0
2877,2646,231,490,46.12728667259216,0.14719223976135254,45.98009443283081,2016_3136,0.9197080291970803,0.84375
2523,2523,0,1527,54.469045639038086,0.14719223976135254,54.32185339927673,2016_4050,1.0,0.6229629629629629
4160,4160,0,832,74.63110041618347,0.14719223976135254,74.48390817642212,2016_4992,1.0,0.8333333333333334
544,544,0,0,5.268791913986206,0.14719223976135254,5.1215996742248535,2016_544,1.0,1.0
62,56,6,0,1.3023450374603271,0.14719223976135254,1.1551527976989746,2016_56,0.9032258064516129,1.0
666,666,0,144,7.943141460418701,0.14719223976135254,7.795949220657349,2016_810,1.0,0.8222222222222222
1434,1434,0,582,21.982000589370728,0.08312177658081055,21.898878812789917,216_2016,1.0,0.7113095238095238
3129,2996,133,140,44.21881699562073,0.08312177658081055,44.13569521903992,216_3136,0.9574944071588367,0.9553571428571429
2805,2805,0,1245,52.51453351974487,0.08312177658081055,52.43141174316406,216_4050,1.0,0.6925925925925925
3356,3344,12,1648,71.60049653053284,0.08312177658081055,71.51737475395203,216_4992,0.9964243146603099,0.6698717948717948
512,496,16,48,5.00968599319458,0.08312177658081055,4.9265642166137695,216_544,0.96875,0.9117647058823529
60,56,4,0,1.1116564273834229,0.08312177658081055,1.0285346508026123,216_56,0.9333333333333333,1.0
564,558,6,252,7.601865530014038,0.08312177658081055,7.5187437534332275,216_810,0.9893617021276596,0.6888888888888889
1722,1722,0,294,39.42615294456482,0.7385973930358887,38.68755555152893,3136_2016,1.0,0.8541666666666666
222,216,6,0,4.353030204772949,0.7385973930358887,3.6144328117370605,3136_216,0.972972972972973,1.0
4074,2996,1078,140,79.1221604347229,0.7385973930358887,78.38356304168701,3136_3136,0.7353951890034365,0.9553571428571429
3298,3298,0,752,93.50913381576538,0.7385973930358887,92.77053642272949,3136_4050,1.0,0.814320987654321
3984,3984,0,1008,127.82199740409851,0.7385973930358887,127.08340001106262,3136_4992,1.0,0.7980769230769231
520,512,8,32,9.55423879623413,0.7385973930358887,8.815641403198242,3136_544,0.9846153846153847,0.9411764705882353
63,56,7,0,3.1738598346710205,0.7385973930358887,2.435262441635132,3136_56,0.8888888888888888,1.0
693,693,0,117,14.065601110458374,0.7385973930358887,13.327003717422485,3136_810,1.0,0.8555555555555555
1674,1674,0,342,24.25352716445923,0.23665070533752441,24.016876459121704,4050_2016,1.0,0.8303571428571429
222,216,6,0,2.411780595779419,0.23665070533752441,2.1751298904418945,4050_216,0.972972972972973,1.0
3157,2912,245,224,49.034878730773926,0.23665070533752441,48.7982280254364,4050_3136,0.9223946784922394,0.9285714285714286
4384,4384,0,608,79.45635771751404,0.23665070533752441,79.21970701217651,4050_4992,1.0,0.8782051282051282
496,488,8,56,5.7327635288238525,0.23665070533752441,5.496112823486328,4050_544,0.9838709677419355,0.8970588235294118
69,56,13,0,1.588731288909912,0.23665070533752441,1.3520805835723877,4050_56,0.8115942028985508,1.0
666,666,0,144,8.532326459884644,0.23665070533752441,8.29567575454712,4050_810,1.0,0.8222222222222222
1794,1626,168,390,40.49549746513367,0.7866973876953125,39.708800077438354,4992_2016,0.9063545150501672,0.8065476190476191
264,216,48,0,4.477001190185547,0.7866973876953125,3.6903038024902344,4992_216,0.8181818181818182,1.0
3195,2744,451,392,81.4112241268158,0.7866973876953125,80.62452673912048,4992_3136,0.8588419405320814,0.875
3544,3100,444,950,95.82868432998657,0.7866973876953125,95.04198694229126,4992_4050,0.8747178329571106,0.7654320987654321
560,496,64,48,9.879578828811646,0.7866973876953125,9.092881441116333,4992_544,0.8857142857142857,0.9117647058823529
62,56,6,0,3.306612968444824,0.7866973876953125,2.5199155807495117,4992_56,0.9032258064516129,1.0
648,648,0,162,14.499833822250366,0.7866973876953125,13.713136434555054,4992_810,1.0,0.8
1742,1674,68,342,22.29290199279785,0.10738492012023926,22.185517072677612,544_2016,0.9609644087256027,0.8303571428571429
222,216,6,0,2.022343158721924,0.10738492012023926,1.9149582386016846,544_216,0.972972972972973,1.0
4295,2702,1593,434,44.92547154426575,0.10738492012023926,44.81808662414551,544_3136,0.629103608847497,0.8616071428571429
3160,2808,352,1242,53.234541177749634,0.10738492012023926,53.127156257629395,544_4050,0.8886075949367088,0.6933333333333334
4112,4112,0,880,72.74606323242188,0.10738492012023926,72.63867831230164,544_4992,1.0,0.8237179487179487
56,56,0,0,1.1834125518798828,0.10738492012023926,1.0760276317596436,544_56,1.0,1.0
666,666,0,144,7.670244455337524,0.10738492012023926,7.562859535217285,544_810,1.0,0.8222222222222222
1686,1654,32,362,22.454998254776,0.1181650161743164,22.336833238601685,56_2016,0.9810201660735468,0.8204365079365079
198,196,2,20,2.056083917617798,0.1181650161743164,1.9379189014434814,56_216,0.98989898989899,0.9074074074074074
3088,2554,534,582,45.235984325408936,0.1181650161743164,45.11781930923462,56_3136,0.8270725388601037,0.8144132653061225
3049,2917,132,1133,53.59889054298401,0.1181650161743164,53.48072552680969,56_4050,0.9567071170875697,0.720246913580247
4032,4032,0,960,73.30053615570068,0.1181650161743164,73.18237113952637,56_4992,1.0,0.8076923076923077
496,496,0,48,5.121008396148682,0.1181650161743164,5.002843379974365,56_544,1.0,0.9117647058823529
729,729,0,81,7.740296840667725,0.1181650161743164,7.622131824493408,56_810,1.0,0.9
1703,1500,203,516,22.724329710006714,0.12067532539367676,22.603654384613037,810_2016,0.8807985907222549,0.7440476190476191
258,214,44,2,2.068297863006592,0.12067532539367676,1.947622537612915,810_216,0.8294573643410853,0.9907407407407407
3206,2548,658,588,45.63127326965332,0.12067532539367676,45.510597944259644,810_3136,0.7947598253275109,0.8125
3059,2685,374,1365,54.05623412132263,0.12067532539367676,53.935558795928955,810_4050,0.8777378228179143,0.662962962962963
4048,4048,0,944,73.82588148117065,0.12067532539367676,73.70520615577698,810_4992,1.0,0.8108974358974359
532,472,60,72,5.172588109970093,0.12067532539367676,5.051912784576416,810_544,0.8872180451127819,0.8676470588235294
62,56,6,0,1.22178053855896,0.12067532539367676,1.1011052131652832,810_56,0.9032258064516129,1.0
1723.9655172413793,1602.8620689655172,121.10344827586206,395.2758620689655,31.535957102117866,0.29750315485329465,31.238453947264574,average_results,0.9408204120961801,0.8615244198917411
