Metric,0,5,10,15,20
CN2,0.9852355171732706,0.88221929325,0.879197161,0.88352641875,0.8893675482500001
CategoricalNB,0.9378627683068493,0.941118087,0.9415287832500001,0.94190793,0.944616455
DT,0.9937517547278953,0.9981532795,0.9893477829999999,0.9950279335,0.9950279335
KNN,0.9907028698778351,0.99070287,0.99070287,0.9907347985,0.9908083480000001
MLP,0.9650682957866172,0.9751066344999999,0.9641169064999999,0.9700916755,0.9669159387499999
countcp,0.9170686835049041,0.9170686834999999,0.9170686834999999,0.9170686834999999,0.9170686834999999
random_forest,0.9926235981376461,0.9918937972499999,0.9941895035,0.9970820935,0.99555070925
